DateTime,AddedIPs,RemovedIPs
1639341124,3,0
1639342324,5,15
1639342924,1,0
1639344124,3,4
1639345325,1,9
1639345924,2,0
1639346524,1,0
1639347724,14,5
1639348925,1,0
1639349524,1,0
1639350124,1,0
1639351324,1,2
1639352525,3,6
1639353725,1,1
1639354325,1,10
1639354925,4,0
1639355524,3,0
1639356125,1,6
1639356724,1,36
1639357324,1,2
1639358524,5,5
1639359725,4,9
1639360324,1,2
1639360924,2,0
1639362124,3,2
1639362725,2,19
1639363325,2,0
1639363924,6,16
1639364524,1,11
1639365125,2,0
1639365725,10,0
1639366926,4,14
1639368125,6,1
1639368725,6,3
1639369324,3,0
1639369925,4,0
1639370525,5,11
1639371124,1,2
1639371724,32,0
1639372925,7,5
1639374124,6,16
1639374724,8,0
1639375324,6,0
1639376524,7,7
1639377725,47,5
1639378925,7,12
1639379524,3,4
1639380125,4,0
1639380724,4,2
1639381325,2,1
1639381924,9,0
1639382524,3,15
1639383124,11,6
1639383725,7,6
1639384325,7,2
1639384925,6,0
1639385524,5,9
1639386124,4,1
1639386725,4,0
1639387325,4,2
1639388525,2,12
1639389124,14,0
1639389725,7,0
1639390325,5,3
1639390925,17,5
1639391525,15,10
1639392125,4,0
1639392725,2,5
1639393325,4,6
1639393926,1,1
1639394524,12,0
1639395125,18,13
1639395724,6,0
1639396324,3,0
1639396924,3,3
1639398124,5,18
1639398725,11,0
1639399324,5,7
1639399924,1,0
1639400524,4,0
1639401125,19,1
1639401725,7,1
1639402325,6,8
1639402925,5,0
1639404125,6,32
1639404726,6,0
1639405324,1,0
1639405925,8,3
1639406525,3,0
1639407124,1,9
1639407724,2,1
1639408924,5,7
1639409524,6,0
1639410125,14,0
1639410725,4,7
1639411324,5,0
1639411925,7,3
1639413124,3,20
1639413725,1,3
1639414924,1,21
1639416124,0,3
1639416725,2,0
1639417325,6,8
1639417925,3,6
1639418524,6,0
1639419724,4,1
1639420325,4,6
1639420925,12,4
1639422124,4,10
1639422725,2,0
1639423324,7,1
1639423925,6,4
1639424524,2,0
1639425124,7,1
1639425724,7,2
1639426324,1,10
1639426924,3,0
1639427524,1,1
1639428124,4,3
1639428724,5,0
1639429324,2,2
1639430524,7,4
1639431725,3,11
1639432324,3,0
1639432925,2,0
1639433524,3,5
1639434124,12,1
1639434724,15,0
1639435325,4,11
1639437724,1,17
1639438925,2,3
1639439524,8,2
1639440124,5,0
1639441324,7,18
1639441925,7,0
1639442525,2,8
1639443124,4,0
1639443724,0,13
1639444924,1,0
1639445524,0,13
1639446125,1,0
1639446725,2,4
1639447325,1,0
1639447925,0,4
1639448524,3,0
1639449125,5,4
1639449725,7,1
1639450325,6,2
1639450925,5,0
1639452124,7,4
1639453324,2,5
1639453924,6,3
1639454524,3,0
1639455724,1,3
1639456324,2,1
1639456925,2,22
1639457525,5,0
1639458124,4,14
1639458724,2,32
1639459324,5,0
1639459925,4,0
1639460525,2,4
1639461124,2,3
1639461724,4,8
1639462925,4,3
1639463525,8,0
1639464125,4,0
1639465325,7,13
1639465924,2,3
1639466524,2,0
1639467125,3,7
1639467725,1,0
1639468323,1,1
1639469526,7,2
1639470724,1,3
1639471324,2,1
1639472524,2,3
1639473125,5,1
1639473724,2,7
1639474324,0,20
1639475524,5,4
1639476124,3,9
1639477324,9,5
1639477924,4,4
1639478525,2,1
1639479124,4,0
1639480325,1,16
1639480923,4,1
1639482124,3,5
1639482724,6,0
1639483324,4,3
1639483925,1,5
1639484524,1,0
1639485725,4,1
1639486324,2,4
1639486924,7,0
1639488124,5,0
1639488724,1,2
1639489325,1,0
1639489924,3,1
1639490524,2,0
1639491125,2,0
1639491724,5,6
1639492324,6,0
1639492924,3,3
1639493524,1,0
1639495325,8,0
1639495924,2,0
1639496525,2,17
1639497724,2,3
1639498924,5,0
1639499524,3,2
1639500724,8,3
1639501324,4,0
1639501925,2,11
1639502524,0,1
1639503124,2,0
1639503725,4,1
1639504324,6,1
1639504924,6,0
1639506124,1,2
1639506724,2,6
1639507325,3,0
1639507924,3,3
1639508524,6,11
1639509725,3,8
1639510325,2,0
1639510925,4,3
1639511525,7,11
1639512124,2,0
1639513325,5,2
1639513925,2,0
1639514524,1,0
1639515725,1,12
1639516325,1,2
1639516924,2,5
1639517525,4,0
1639518125,0,3
1639518724,3,1
1639519324,4,0
1639519926,6,5
1639520524,2,27
1639521125,3,0
1639521725,1,26
1639522924,3,11
1639523525,1,0
1639525325,1,1
1639526524,0,10
1639527724,4,6
1639528925,7,6
1639529524,8,0
1639530124,3,6
1639530725,0,2
1639531325,2,0
1639531925,6,3
1639532525,6,2
1639533124,1,3
1639533724,1,1
1639534924,1,1
1639535524,2,2
1639536125,1,0
1639536725,1,0
1639537325,4,25
1639537925,8,6
1639538525,7,2
1639539125,14,0
1639539725,1,0
1639540324,1,0
1639540924,1,4
1639541525,1,0
1639542124,1,4
1639543325,2,29
1639543925,2,2
1639544525,4,1
1639545725,5,6
1639546926,2,2
1639547524,4,0
1639548725,1,0
1639549924,1,4
1639550526,2,11
1639551125,2,8
1639551725,1,2
1639552924,2,3
1639553524,2,0
1639554125,2,22
1639554724,6,0
1639555324,2,0
1639555925,7,0
1639556524,4,0
1639557125,1,1
1639557725,1,0
1639558324,1,1
1639558925,3,0
1639559525,0,1
1639560124,3,0
1639560724,0,1
1639561325,1,0
1639561924,6,7
1639562524,2,1
1639563125,5,5
1639563724,1,0
1639564325,2,0
1639564925,1,21
1639565524,1,0
1639566125,1,9
1639566725,8,0
1639567324,1,5
