DateTime,AddedIPs,RemovedIPs
1639171808,17,20
1639172885,8,4
1639173243,5,2
1639175406,30,39
1639176124,23,6
1639176845,11,2
1639177564,7,13
1639177924,5,2
1639178648,11,0
1639179369,5,12
1639179730,1,0
1639180445,7,0
1639182244,25,21
1639182965,15,15
1639183684,8,9
1639184044,8,0
1639184765,9,13
1639185486,5,0
1639186925,12,25
1639187644,12,0
1639188724,12,14
1639189445,12,0
1639190525,10,24
1639191617,19,7
1639191966,2,0
1639193763,25,21
1639194124,6,0
1639195217,15,15
1639195925,11,0
1639196649,12,0
1639197370,5,20
1639197728,5,4
1639198445,4,1
1639199584,13,12
1639200244,2,1
1639201682,18,19
1639203125,15,18
1639203843,11,2
1639204206,3,23
1639205284,15,5
1639206424,15,40
1639207084,14,1
1639207806,9,20
1639208524,6,3
1639209245,8,0
1639209963,6,24
1639210684,11,0
1639211408,31,20
1639212484,19,4
1639213624,14,22
1639214285,12,1
1639215370,18,26
1639215726,5,1
1639216924,9,16
1639217524,8,0
1639219325,20,34
1639220524,16,16
1639221124,12,1
1639222207,8,22
1639223644,10,2
1639225445,19,18
1639226525,141,15
1639227246,9,0
1639227966,6,15
1639228684,9,1
1639229406,7,25
1639230126,5,4
1639230485,7,0
1639232649,23,17
1639233368,8,36
1639234085,9,6
1639234445,3,0
1639236244,26,14
1639237325,8,28
1639238044,6,0
1639239124,13,18
1639240208,6,18
1639240924,11,5
1639243084,20,14
1639243807,11,27
1639244165,4,5
1639245964,23,15
1639246685,6,0
1639248125,12,32
1639250284,26,29
1639251013,10,25
1639252084,8,6
1639252445,3,0
1639254245,28,15
1639254964,11,29
1639255325,6,3
1639256044,12,1
1639256764,9,27
1639257484,11,0
1639258565,19,29
1639260364,27,31
1639262165,26,23
1639262526,3,0
1639263724,13,22
1639264685,12,0
1639265411,7,27
1639266485,15,10
1639267212,9,19
1639268645,18,1
1639270445,25,28
1639271524,14,13
1639272244,5,0
1639274044,19,24
1639275124,13,21
1639275844,11,0
1639276925,14,28
1639279085,18,16
1639279808,10,13
1639280525,9,5
1639281245,6,0
1639282688,17,17
1639284127,17,23
1639285324,8,23
1639286464,10,0
1639287605,19,36
1639288444,11,0
1639289884,10,17
1639290607,3,20
1639291324,9,3
1639293124,28,18
1639294926,21,41
1639295646,5,0
1639296364,7,19
1639296723,1,0
1639297807,14,25
1639298944,32,4
1639300084,14,42
1639300324,3,0
1639301465,14,25
1639301767,6,5
1639303563,21,17
1639305008,14,17
1639306084,8,1
1639307884,18,24
1639308606,11,27
1639308965,4,5
1639310765,17,20
1639311485,4,0
1639312207,8,25
1639312924,7,5
1639314365,25,29
1639315085,6,0
1639315808,8,26
1639316526,8,6
1639317246,8,1
1639318684,21,14
1639319768,8,33
1639320484,8,2
1639321924,26,19
1639322645,9,0
1639323724,12,37
1639325884,15,23
1639326606,8,18
1639327744,5,4
1639328767,16,16
1639330206,19,24
1639331285,18,8
1639331646,4,0
1639332365,8,13
1639333084,13,1
1639333806,16,27
1639334524,9,4
1639335246,9,2
1639336685,22,9
1639338127,16,37
1639338844,9,1
1639339566,4,16
1639339925,4,0
1639341366,20,24
1639342564,24,1
1639343525,27,13
1639344608,24,24
1639345324,10,6
1639346045,8,0
1639346766,8,28
1639347484,7,1
1639347844,2,0
1639349644,20,22
1639350014,5,11
1639350725,9,1
1639351813,18,24
1639352525,8,6
1639354326,21,19
1639355465,16,12
1639355764,5,2
1639356485,10,1
1639356845,3,0
1639358646,21,17
1639359366,17,21
1639361165,24,22
1639361886,5,0
1639362607,7,28
1639364045,19,6
1639365124,11,13
1639365846,8,0
1639366927,15,26
1639368124,8,17
1639369087,10,0
1639369449,16,1
1639370525,90,17
1639371245,6,2
1639371964,6,16
1639372684,15,1
1639374846,24,14
1639375564,7,23
1639376284,7,0
1639378085,17,28
1639378446,5,0
1639379166,9,15
1639380964,24,49
1639381685,12,0
1639382046,7,1
1639383485,21,21
1639385284,25,27
1639386424,22,14
1639387810,30,18
1639388944,23,3
1639389964,12,18
1639390684,8,0
1639391407,7,16
1639392845,23,10
1639393925,16,8
1639394644,5,0
1639395364,6,19
1639396085,4,1
1639396445,4,0
1639397164,3,163
1639397884,10,1
1639400044,26,16
1639401124,12,11
1639402207,16,16
1639403284,10,8
1639403644,5,0
1639404364,7,14
1639406643,33,25
1639407245,7,0
1639407964,11,7
1639409766,17,19
1639410845,10,0
1639411925,16,14
1639413007,9,20
1639414085,13,6
1639415884,14,17
1639417685,25,20
1639418825,17,14
1639420563,22,20
1639421284,8,2
1639424165,29,47
1639424885,7,0
1639425245,1,0
1639427043,18,26
1639427407,3,28
1639428125,5,2
1639428844,6,0
1639429564,10,20
1639430285,3,0
1639430644,6,0
1639432564,22,31
1639434606,22,41
1639434966,3,4
1639436044,13,4
1639438211,19,41
1639438924,7,3
1639439644,6,0
1639440364,4,19
1639441807,12,14
1639442524,4,1
1639443245,3,0
1639444325,7,23
1639445044,9,2
1639446183,6,30
1639447324,10,16
1639447924,9,0
1639448645,7,0
1639449364,3,22
1639451166,12,18
1639451884,8,0
1639452245,8,0
1639453324,13,32
1639454045,5,1
1639455850,13,17
1639456212,6,20
1639456924,6,14
1639458365,15,13
1639460165,18,21
1639460884,8,0
1639461245,2,0
1639463043,18,21
1639463765,7,39
1639464485,9,5
1639466285,20,10
1639467424,8,19
1639468444,39,1
1639470244,27,34
1639470964,5,27
1639471325,6,2
1639473127,21,17
1639473485,2,1
1639474926,12,28
1639475644,6,0
1639476366,8,20
1639476725,5,0
1639478524,14,28
1639479246,6,1
1639479964,6,11
1639481044,16,0
1639481764,7,27
1639482484,8,0
1639484285,11,34
1639485424,16,27
1639487164,30,21
1639487884,10,1
1639488608,8,17
1639489324,4,3
1639491124,16,19
1639492212,13,30
1639492564,5,5
1639493644,7,2
1639495443,15,19
1639495806,2,14
1639496885,24,3
1639497613,14,7
1639498685,7,1
1639500484,17,38
1639503005,21,45
1639503365,2,10
1639505163,20,17
1639505884,11,1
1639506607,10,26
1639507324,6,6
1639508045,7,0
1639508764,17,13
1639509124,3,0
1639510925,21,31
1639511645,6,0
1639512365,6,25
1639513806,20,24
1639514884,10,5
1639515244,4,0
1639516326,17,21
1639517765,16,25
1639519565,27,25
1639521008,13,30
1639522085,7,9
1639523524,20,13
1639524664,16,26
1639525984,16,3
1639527845,27,17
1639529644,22,37
1639530783,16,16
1639531444,11,0
1639532166,11,17
1639532884,7,0
1639534684,24,17
1639535407,8,17
1639536484,13,9
1639537564,12,12
1639538284,5,0
1639540085,8,136
1639541526,16,18
1639542611,11,25
1639543746,12,12
1639544765,15,16
1639545483,7,0
1639547285,30,26
1639548725,19,16
1639549445,25,0
1639550524,12,33
1639550884,1,0
1639551964,11,21
1639552324,4,0
1639554124,21,23
1639554485,6,0
1639556284,19,20
1639557007,7,42
1639557726,8,14
1639558924,7,18
1639559885,14,0
1639560610,16,28
1639561325,10,5
1639561684,5,0
1639562764,7,30
1639563846,24,1
1639564208,4,23
1639565645,6,3
