DateTime,AddedIPs,RemovedIPs
1638896908,62,68
1638898812,57,58
1638900750,58,56
1638904569,64,62
1638906507,57,66
1638908407,56,55
1638910324,46,54
1638912245,58,46
1638914409,55,60
1638918268,61,51
1638920170,21,64
1638922113,48,16
1638924010,51,52
1638926166,59,55
1638928326,49,56
1638930247,59,47
1638932187,64,60
1638934347,61,66
1638936249,49,47
1638938189,60,63
1638940345,52,59
1638942247,59,46
1638946353,64,68
1638948315,55,61
1638950283,64,52
1638952380,62,67
1638954832,71,66
1638956677,62,69
1638958565,54,58
1638960509,57,52
1638962406,59,61
1638964326,61,55
1638966266,59,63
1638968170,54,57
1638970326,65,55
1638972489,60,67
1638974427,44,58
1638976326,60,47
1638978548,61,57
1638980666,53,59
1638982570,60,55
1638988568,58,65
1638990723,67,56
1638992646,65,70
1638994590,50,61
1638996487,64,50
1638998648,60,60
1639000591,51,63
1639002484,50,54
1639004649,64,48
1639006810,60,62
1639008979,50,62
1639010908,54,52
1639012805,60,52
1639014729,58,59
1639016665,68,59
1639018568,61,67
1639020507,62,61
1639022419,56,62
1639024567,60,57
1639026746,60,58
1639028646,58,60
1639030587,66,61
1639032486,57,64
1639034646,62,59
1639036566,56,58
1639038508,52,58
1639040406,57,54
1639042567,50,54
1639044725,67,57
1639046886,62,64
1639049048,60,65
1639050967,69,58
1639052905,61,68
1639054807,62,60
1639056746,71,62
1639058647,58,74
1639060589,70,57
1639062487,64,68
1639064647,66,67
1639066829,68,62
1639068724,56,71
1639070647,52,57
1639072585,54,48
1639074486,52,55
1639076405,51,52
1639078346,58,51
1639082167,53,58
1639084107,61,49
1639086010,62,66
1639090327,64,62
1639092245,63,60
1639094186,48,65
1639096083,58,50
1639100415,56,58
1639102346,54,52
1639104292,46,47
1639106165,49,51
1639108332,44,47
1639110266,54,51
1639112168,54,51
1639114106,55,55
1639116016,52,54
1639118168,65,54
1639120323,71,66
1639122489,55,70
1639124404,57,53
1639126347,53,56
1639128246,52,53
1639130167,56,48
1639132105,57,59
1639134011,51,58
1639135952,62,57
1639137859,58,62
1639140021,61,58
1639141936,57,57
1639143880,60,57
1639145775,66,64
1639147938,58,66
1639150096,55,58
1639153930,70,56
1639155849,61,69
1639157788,56,58
1639159691,45,52
1639161628,58,54
1639163527,67,57
1639165448,61,60
1639167388,59,65
1639169292,63,59
1639171226,60,62
1639173129,56,62
1639175067,63,56
1639176967,65,59
1639178907,56,69
1639180815,63,55
1639185127,67,66
1639187047,65,64
1639188985,64,66
1639191124,58,62
1639193045,69,60
1639194986,57,59
1639196886,60,65
1639198817,56,60
1639200750,58,57
1639202647,45,41
1639204589,62,60
1639206494,55,62
1639208427,52,55
1639210327,61,54
1639212487,69,66
1639214647,62,64
1639216590,54,62
1639220648,66,52
1639222585,56,64
1639224484,61,59
1639226647,60,61
1639228811,60,62
1639230746,61,57
1639232653,61,65
1639234806,66,62
1639238906,61,63
1639240803,62,62
1639242746,57,61
1639244646,61,56
1639246566,57,61
1639248505,56,56
1639250410,61,58
1639252350,53,61
1639254248,68,56
1639256419,58,68
1639258345,62,55
1639260247,61,64
1639262165,54,58
1639264105,49,50
1639266008,50,54
1639268166,62,51
1639270345,59,60
1639272245,60,56
1639274189,61,62
1639276086,52,60
1639278036,60,54
1639279924,56,58
1639282086,43,39
1639286168,65,63
1639288107,60,60
1639290005,71,67
1639291924,69,66
1639293845,60,70
1639295766,65,60
1639297948,58,67
1639299846,65,59
1639302026,55,62
1639303924,60,58
1639305847,60,57
1639307788,66,61
1639309685,68,69
1639311627,63,67
1639313524,54,59
1639315448,63,55
1639317387,66,63
1639319528,71,67
1639321480,59,70
1639323365,64,59
1639325548,63,64
1639327446,56,64
1639329387,59,55
1639331529,53,59
1639335365,63,58
1639337286,48,63
1639339236,58,44
1639341130,50,54
1639343069,52,49
1639344965,55,55
1639347147,55,58
1639349045,51,56
1639350988,46,47
1639353126,47,43
1639355070,56,49
1639356965,54,55
1639359149,58,59
1639361048,55,44
1639362990,54,65
1639364888,48,51
1639368728,54,53
1639372566,57,53
1639374485,55,58
1639376430,65,57
1639378326,73,65
1639380249,65,71
1639382185,61,66
1639384091,63,60
1639386033,64,65
1639387929,63,64
1639391794,67,66
1639393687,57,63
1639395631,55,57
1639397529,62,56
1639399691,61,62
1639401627,74,61
1639403531,57,75
1639405447,65,58
1639407390,65,66
1639409284,54,65
1639411452,66,53
1639413388,61,63
1639415529,60,61
1639417688,62,61
1639419604,60,63
1639421547,53,58
1639423449,58,56
1639425387,65,56
1639427289,66,65
1639429236,53,66
1639431127,65,55
1639433045,49,56
1639434992,56,56
1639436884,49,52
1639439050,48,51
1639440987,57,49
1639442891,56,57
1639444827,57,53
1639446726,51,60
1639448645,61,52
1639450569,56,63
1639452725,55,51
1639454669,53,54
1639456566,48,55
1639458723,50,48
1639460653,12,52
1639462585,37,14
1639464484,62,35
1639466647,61,63
1639468816,62,60
1639470967,54,63
1639473125,58,53
1639475045,49,56
1639476986,61,54
1639478884,60,57
1639481071,55,62
1639483234,67,57
1639485126,54,64
1639487068,55,56
1639488969,58,51
1639490906,52,62
1639492807,54,48
1639494725,55,53
1639496648,57,56
1639498830,56,57
1639500728,55,55
1639502670,57,57
1639504566,60,57
1639506506,59,62
1639508413,59,57
1639510324,56,59
1639512267,56,54
1639514168,59,59
1639516107,58,56
1639518004,40,58
1639520166,47,40
1639522327,59,49
1639524490,53,59
1639526438,59,52
1639528329,51,57
1639530489,55,55
1639534325,58,55
1639536488,62,56
1639538426,52,60
1639540338,54,51
1639542246,47,56
1639544187,43,43
1639546325,36,45
1639548248,47,27
1639550189,64,60
1639552093,51,63
1639554026,66,54
1639555923,55,63
1639557846,59,57
1639559789,66,61
1639561686,57,66
1639563848,60,54
1639565765,61,61
