DateTime,AddedIPs,RemovedIPs
1639026726,1,0
1639028166,3,0
1639030328,0,1
1639031767,1,0
1639032968,1,0
1639033927,0,1
1639035727,2,0
1639038247,2,0
1639038967,1,1
1639039688,1,0
1639040047,1,0
1639040767,0,2
1639041486,1,0
1639045446,2,0
1639046169,1,0
1639046888,1,1
1639048326,1,1
1639049768,0,22
1639051568,0,1
1639053367,1,2
1639055169,1,0
1639056965,1,2
1639058767,1,0
1639060932,0,1
1639062726,1,0
1639065967,2,1
1639068127,0,2
1639068847,3,0
1639069567,1,1
1639071367,0,1
1639073527,2,0
1639074968,2,0
1639075688,1,0
1639078572,0,1
1639080368,0,1
1639085768,21,17
1639086848,1,0
1639087928,0,2
1639089367,0,1
1639091586,0,1
1639093332,0,1
1639094527,0,2
1639096570,1,1
1639098127,1,0
1639099810,1,1
1639103049,0,1
1639104486,0,1
1639105628,2,1
1639110614,0,3
1639111331,0,2
1639113487,1,0
1639114211,0,2
1639116367,1,0
1639117086,1,0
1639117810,0,2
1639124648,1,0
1639125369,0,1
1639127168,0,11
1639128972,0,5
1639131487,1,2
1639132211,1,2
1639135811,0,2
1639139768,0,2
1639141568,1,0
1639142287,1,0
1639143728,0,2
1639145227,0,1
1639147335,2,0
1639148768,0,1
1639151287,0,1
1639152728,1,1
1639153811,0,1
1639155249,0,1
1639157410,1,1
1639158846,0,2
1639159926,1,1
1639160648,1,0
1639161370,2,0
1639163166,0,3
1639171812,0,1
1639177566,0,1
1639179373,1,1
1639180448,2,0
1639182247,0,1
1639182969,0,2
1639184768,1,0
1639186928,2,0
1639189447,2,0
1639190528,0,1
1639191621,0,2
1639193767,1,1
1639195221,0,2
1639197375,0,1
1639199586,1,0
1639201685,0,2
1639203128,2,2
1639204209,1,2
1639206426,5,0
1639207086,1,0
1639207809,3,1
1639208527,2,2
1639209966,1,2
1639210687,1,0
1639211411,1,1
1639212487,0,1
1639213627,0,1
1639215374,0,3
1639216927,2,1
1639222211,1,1
1639225447,1,1
1639226528,2,1
1639229409,1,0
1639230128,1,0
1639232288,0,1
1639232652,1,0
1639234088,2,0
1639236247,0,2
1639237327,1,2
1639238046,1,0
1639239127,0,3
1639240210,1,0
1639243086,0,2
1639243810,0,1
1639244167,1,0
1639245967,0,2
1639254248,1,0
1639254967,1,0
1639255327,1,0
1639256766,0,1
1639260367,1,0
1639262167,1,0
1639264688,1,0
1639270448,0,1
1639274046,1,0
1639275126,0,1
1639279088,4,1
1639281249,2,0
1639282691,1,0
1639284130,0,1
1639285327,1,2
1639287608,1,1
1639291327,0,1
1639293127,3,0
1639294928,2,0
1639298947,1,0
1639300086,1,0
1639301468,1,1
1639305010,0,1
1639307886,1,0
1639310767,1,0
1639312209,0,1
1639315811,1,2
1639317248,1,0
1639321927,0,1
1639323727,0,2
1639326610,0,1
1639330210,1,1
1639332367,1,0
1639333809,0,2
1639334527,1,0
1639337415,1,0
1639341010,0,18
1639344611,1,1
1639346048,1,0
1639347487,2,0
1639349647,3,2
1639350019,0,2
1639354330,0,1
1639355468,1,0
1639355767,0,1
1639356487,0,1
1639359368,0,2
1639362611,0,1
1639365126,0,2
1639371967,0,1
1639374848,1,3
1639375568,0,3
1639376287,1,0
1639378088,1,5
1639379169,1,0
1639380967,0,1
1639383487,0,1
1639385287,1,0
1639386426,0,2
1639387813,1,0
1639388948,0,1
1639389967,1,0
1639390687,1,0
1639391409,0,1
1639393928,1,0
1639395367,0,2
1639397167,0,1
1639397887,1,0
1639400047,1,1
1639402210,0,1
1639403286,2,0
1639404367,0,2
1639405512,1,0
1639407967,0,2
1639409769,1,2
1639410848,1,0
1639414087,0,2
1639416605,14,1
1639417687,2,0
1639423088,1,0
1639424168,0,1
1639427047,0,2
1639429567,1,0
1639431367,0,2
1639438214,1,0
1639440367,0,2
1639446186,1,0
1639447326,0,3
1639447927,1,0
1639449367,1,2
1639451168,0,1
1639453326,0,1
1639455853,0,1
1639456216,0,1
1639456927,0,2
1639458368,2,0
1639460168,3,0
1639463047,3,3
1639463768,1,3
1639464487,1,0
1639466288,3,1
1639467426,2,0
1639470247,3,2
1639470967,1,2
1639473129,2,0
1639476369,2,0
1639476727,1,0
1639478526,1,2
1639479967,0,1
1639481767,1,0
1639482487,1,0
1639484289,1,0
1639485426,3,1
1639487167,1,0
1639489327,1,0
1639491127,0,1
1639492214,2,0
1639493648,1,0
1639496888,1,1
1639497617,1,0
1639498687,1,0
1639500487,1,2
1639503008,0,1
1639505166,0,1
1639508048,1,0
1639510927,1,1
1639511649,2,0
1639513088,1,0
1639515248,1,0
1639516329,0,1
1639517769,0,1
1639519568,1,2
1639520288,1,0
1639522088,1,0
1639525987,1,0
1639527847,0,1
1639529649,2,0
1639530786,1,0
1639531811,2,1
1639535410,2,0
1639536128,1,0
1639536486,2,0
1639537568,1,0
1639540088,2,0
1639541529,1,0
1639542615,1,1
1639544768,1,0
1639545487,1,0
1639547287,1,2
1639550526,0,1
1639554127,2,0
1639554488,1,0
1639556287,2,0
1639557010,0,2
1639558927,1,0
1639560614,1,2
1639562767,3,0
1639563850,2,0
1639564928,0,1
